book_id,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15
4838,9557,991,625,1052,31,6302,2883,6552,5741,473,1537,7520,3742,5587,2633
4839,3606,9056,7067,1147,8730,7371,4204,9259,8231,5759,1541,1799,6237,7566,1140
4842,3322,6299,148,8780,7418,7789,9513,6951,7018,3352,3105,4328,3189,901,9337
4844,8753,9532,5972,5066,8652,4208,6791,7737,9778,8558,8924,9496,8000,3353,8976
4845,4036,2951,1724,5390,1585,1824,1093,805,2152,6747,814,1934,2402,548,783
4846,4616,5129,5321,5365,5799,7371,8608,8655,7053,3058,7348,990,3741,8691,8431
4847,2409,7925,7853,7891,6526,6632,2731,4419,7750,7734,8031,7899,728,7928,1229
4848,7762,8786,6363,9233,8404,3038,9177,1850,5315,8073,6988,9096,9386,9317,8508
4849,8240,5547,5749,3839,4801,1473,9464,1483,1336,6513,1513,841,3616,3001,1291
4850,9246,2207,6617,9288,5413,8731,466,6022,7910,2260,846,8356,6505,7727,7669
4854,7318,2211,8280,5624,3958,7099,4970,5133,6802,3686,9987,2359,8556,6516,8387
4855,8112,7270,532,7813,2479,8706,8078,1451,5976,4432,7781,7931,8160,568,7608
4857,8645,6292,8402,9415,7854,6203,9562,3496,6193,5912,5370,5611,5000,6967,2591
4858,8638,5962,1804,4644,7268,7132,4690,9875,5402,1276,8939,3583,6201,8072,2733
4859,4078,7021,7092,6758,3969,5342,4800,9660,6196,9737,5154,3684,4616,5134,2474
4860,2400,4379,4263,7722,5975,3668,5004,5750,7741,4771,5924,6431,6757,9541,8171
4861,1025,6469,7852,7548,8627,4663,2266,1967,2805,8661,1106,3331,493,4677,4643
4862,8455,786,278,4068,4902,8946,85,6160,8336,2716,5730,9858,3398,1663,579
4863,3446,4003,5885,3094,6526,9522,6654,7629,9225,3645,2973,8984,1992,9717,6669
4864,5396,9541,8171,3239,6968,7466,7766,3099,5714,4398,4026,3331,8497,5666,7822
4865,4428,9885,9635,4533,9156,9914,7017,6028,6024,8950,7701,8879,3709,5358,4892
4866,4217,8908,6316,8375,8538,4260,7242,4249,3719,6592,6293,5027,1291,4395,2228
4867,5410,4425,8450,6143,5370,2275,3496,9331,3990,3832,2287,8050,6731,7583,7576
4868,1338,464,8270,7720,7419,6902,5492,7562,376,3740,3484,3094,6697,8870,8733
4870,3354,2499,8675,2482,7650,9473,8564,5898,3969,8207,4153,7352,230,909,2144
4871,5277,1751,8860,2159,5522,6761,5431,5411,7968,5748,2874,7704,4619,7982,4084
4872,3428,4316,3027,2274,1503,1299,2025,1676,8400,5550,9489,474,1124,743,7998
4874,5993,7660,8074,6411,8243,9213,5398,8982,1077,9956,4075,4881,4228,7027,2526
4876,3940,9885,8997,3188,2154,2721,9635,4928,7525,4533,2704,7132,7131,9914,7017
4877,3274,2095,3047,5446,1348,5265,6334,9698,7611,2512,3363,798,364,5303,3922
4880,3868,9732,772,9988,9978,7990,3949,5293,1541,7778,4758,2286,6857,1437,4746
4881,6606,5879,4228,6611,7014,5752,7027,1886,1077,5312,6411,5398,8074,6846,4874
4883,4053,7690,7909,3051,5446,7797,5256,6658,5322,6619,2705,579,2678,1548,5089
4885,7105,5396,6968,7469,2979,4864,6555,3544,8112,7078,3246,1484,5666,2189,8411
4886,6106,8774,7925,9230,3743,7853,7891,4180,4709,1603,6526,7508,6632,7408,8578
4887,6375,1292,8313,3385,8845,1615,8348,6647,8092,8330,9251,3104,2912,8721,1683
4888,4052,3375,2740,7410,6182,7785,8728,6014,851,4389,4820,6691,6839,8201,4989
4890,7768,2438,8451,7182,5683,5069,5682,4945,3051,5285,2492,9318,8027,1765,9746
4891,4941,4215,2239,2947,8317,1396,3393,2654,5145,7728,4257,6407,7274,8154,5329
4892,3823,5834,9635,3801,9885,5501,3741,3622,4533,5941,6134,9914,6237,7881,6826
4893,4292,8220,5336,10000,3543,2295,8174,3683,6471,2115,3348,7849,1514,6996,9998
4894,680,9251,9138,9762,4160,6316,5436,2388,9763,2456,6401,1865,2867,3320,1844
4895,6132,1811,1267,1606,1181,1226,1232,1390,1627,1151,7241,912,1067,996,1694
4898,5872,4368,4148,4129,4620,901,6480,8136,8970,7233,8424,7357,7418,6340,6988
4899,1180,9865,5487,6847,8223,2520,6120,9313,8782,7763,6308,2503,8939,9531,2563
4901,5316,4293,7596,5814,1779,9140,5721,2306,2807,7788,1273,3330,7056,4656,7464
4902,8740,4068,2716,6160,3275,4862,9858,878,8946,9473,3719,8336,1663,8882,5730
4904,4702,9700,7385,2744,2548,4823,6251,3542,6693,2911,3510,6390,2327,2647,3874
4905,8386,8146,6439,6760,6790,7544,5705,7841,5743,9454,2223,9440,9998,9866,882
4906,6928,8233,4684,2834,2175,8688,4688,9732,9323,1420,7428,9576,9910,8212,8390
4907,7919,8470,2266,5444,4166,4279,6042,9991,5478,2540,9990,2495,2338,4288,656
4908,5052,4911,3220,1992,5100,6298,5005,3232,1823,4763,6944,9447,7985,6219,4429
4909,7549,6910,5588,3612,6153,2030,2823,4647,5239,5934,7042,5417,5668,5176,6858
4911,3220,1008,6069,9976,5770,5501,8507,215,3702,6956,3355,2553,5758,2850,1626
4913,6528,9168,6943,7473,8689,7241,9139,6132,8012,1606,1694,3847,1177,9875,4895
4914,5168,6581,3393,3500,4257,2654,2808,2416,6744,1880,7578,9133,7464,7030,6380
4915,3851,5013,2989,3671,7316,5162,1826,6669,7123,3803,3705,8398,4757,6585,2245
4916,5159,4132,3577,4514,2099,2759,1321,835,4722,6903,7607,7558,7681,4345,3452
4919,9301,9617,8680,6142,2222,7654,5691,8552,4287,9760,4717,7489,1721,5909,9134
4920,3745,8016,7520,5770,8009,8974,4963,3394,8884,3958,8368,6643,1747,9907,4513
4924,5423,6324,4353,6200,2323,6399,3029,5525,3640,3620,6306,1755,4756,3569,2073
4925,9003,6853,6952,830,8028,9865,5032,8368,3238,5487,5391,8968,1917,5034,9525
4926,6741,5165,4278,9801,5211,7955,7567,2581,5297,6684,3752,7681,7635,3678,4087
4927,4280,4199,3843,9449,5441,9310,6961,8784,2964,4944,8354,9216,9911,8444,4303
4928,8997,567,4876,9820,4934,5467,3757,2094,2704,3475,697,771,9977,6546,445
4931,3817,7021,6758,5134,2474,4613,1829,9737,5581,3820,1448,8535,2668,5369,1727
4932,2005,6199,7708,1241,8914,3682,8449,4596,9637,8352,1978,1819,7590,290,2943
4933,6484,5877,4070,5049,3834,6369,3974,3414,1128,9433,8531,9481,9868,8667,9577
4934,5017,7863,8997,4223,4928,4819,6743,3984,4281,5248,5892,3075,6263,4433,4076
4936,6410,7712,6782,4453,7711,448,5788,7977,4206,9536,9457,4151,3413,6469,2505
4937,6169,7504,1707,9375,9281,8331,857,158,7481,7524,6632,1061,416,4966,4188
4938,5157,7252,4252,3698,2087,9835,4148,5573,8136,3548,1145,6092,7827,2496,2765
4939,614,872,3342,6195,7925,4336,2709,2698,4441,4326,6025,3508,6316,4688,7812
4940,8242,2753,7736,7385,5268,4136,9452,6840,2459,9186,9018,9849,8047,6147,6756
4941,4891,4215,2239,2947,1396,8317,3393,2654,2416,5145,1880,9975,4257,1593,8154
4942,6999,3472,4847,4509,6863,3808,7227,4707,6892,7734,5940,3321,9060,7008,9323
4944,9216,9911,9330,8742,9622,5867,6961,8027,4927,1356,4199,3636,4588,4459,8185
4945,4890,7768,2438,8451,7182,5069,5682,5683,5285,2492,3051,9318,8027,7521,1765
4947,4690,2864,7753,7858,8033,9169,7236,5143,6084,5400,1290,2731,4970,2260,1632
4948,3537,2842,4512,4463,5941,2539,6134,3357,2383,4040,1534,4294,7547,8418,4022
4949,3935,8661,6725,9919,2263,1756,2721,3188,2154,9958,7982,6893,3356,5491,7284
4952,4550,7846,3983,4593,6197,4773,8251,8546,4303,8354,6346,6608,5963,2480,9870
4954,6209,7687,8808,7460,5271,6783,9430,7597,9801,6057,2417,7733,992,2130,5282
4955,5695,7226,7253,3360,7118,4585,6005,8401,7170,6973,3758,6551,9894,4553,1525
4956,6979,3864,8411,3811,9063,9843,9672,3512,9010,2819,7805,7055,6915,8358,5163
4959,9892,9747,9676,8694,8256,7328,6513,8419,8542,6325,7996,7976,6942,5749,8008
4960,1960,5460,5865,6320,4421,2344,1318,1444,9793,7778,9649,3689,8907,8157,4319
4963,5619,8284,7492,9507,7571,4209,3630,8186,7052,5292,6192,7742,5162,1237,5013
4964,9077,3819,7600,8197,9140,6080,6544,5347,8425,5721,5336,4992,6828,5814,4683
4965,7840,3153,7167,90,9061,6656,6766,8826,9298,7899,6210,2122,4426,2068,7858
4966,3947,1293,4831,6632,2200,2909,5199,2427,7011,6877,3151,5732,9069,8241,7106
4967,6847,2563,1050,7677,1660,8717,2301,6308,4439,7276,5915,6093,9506,9999,8438
4968,8094,7484,7399,9801,7635,6200,3018,8804,726,6399,2087,7715,2598,4756,4924
4969,7526,5593,7866,5380,9509,7449,9395,7468,8305,1043,2597,5911,3929,4520,781
4970,3805,4690,2714,3318,5697,9189,1024,5224,7562,5641,5895,6767,1819,7318,3484
4971,366,5885,3894,4749,8463,6319,2831,1313,7969,7518,9102,8218,8788,2279,8068
4972,5187,6049,948,6186,5452,5995,8350,7227,7651,8188,6954,9905,7414,9222,6315
4973,8738,3321,5378,4688,2982,8529,7169,8428,5627,5678,2464,7079,2946,4106,1160
4974,1784,5244,3008,6772,4475,4068,6160,6119,8882,4777,8336,5994,6388,8946,2716
4976,611,4785,4205,2309,9988,7990,8242,8893,9732,9133,5782,5661,8420,4758,1777
4977,7665,2708,3574,9987,4164,4479,2294,4693,2762,6950,4690,7678,5361,4089,7924
4978,9737,8535,7119,6363,5722,7249,5982,8643,3541,4175,6183,9393,8425,5591,6937
4979,4031,2034,2923,3036,3883,1153,2691,3254,743,2423,5570,830,6952,759,4187
4980,1933,7114,6198,4676,4264,3272,8247,2033,1684,2255,4171,3119,5198,573,315
4981,6524,6311,9751,6061,4657,5571,9934,6609,6575,3565,3320,2266,9509,5228,5840
4982,4252,3637,5465,9615,9088,7019,4465,5264,7732,6229,6297,5066,9856,1855,5400
4983,3106,5678,3400,4605,3864,8565,2418,8188,8071,8361,2569,7055,6648,7245,5033
4985,4396,3860,1869,7531,5803,5403,6239,4204,5414,7888,893,6086,8513,8526,7423
4986,3162,5642,5314,5966,7252,9838,5590,6237,2282,2568,9813,9507,2981,2381,3098
4989,4820,2701,8269,7260,9363,6665,2347,1633,4251,2604,898,1533,1217,4579,5290
4990,7483,9339,9318,9824,9316,8354,8251,4303,4593,3983,4773,8546,6197,4550,4952
4992,9077,2028,6534,7504,9021,4317,7524,6544,9291,4966,5505,2510,2322,6775,4964
4993,5147,5357,6536,9963,5957,9074,9434,7824,1812,2453,6601,2285,1593,7335,5685
4994,8879,7269,9441,3237,5284,7827,6032,5804,1750,1318,3689,5460,5999,4504,2344
4995,2418,3380,7179,8556,7781,4432,7931,8387,8572,5433,6982,7010,2413,4017,6446
4996,3585,6083,5492,7050,1731,6927,1094,3878,4443,1356,9623,5841,2476,9084,8733
4999,2319,6567,9417,8450,8879,6104,7997,2428,576,6264,8037,9331,8733,9240,5785
5000,5611,3838,6193,6203,4826,9415,6292,8645,8402,7854,4857,9562,2851,5005,5912
5003,9496,4177,7078,6347,8858,6498,2157,998,1569,8620,8210,4944,6736,7350,4273
5004,7722,5750,8397,3668,2400,9342,4679,9201,4860,7223,4379,3843,8027,9143,7741
5005,6193,5611,5000,3838,3506,6378,6203,1992,3730,2329,5008,7516,6362,9648,7406
5006,7631,4619,4680,2091,8008,4308,6762,6923,5431,7704,3605,5411,7574,4754,7976
5007,4797,3108,2745,2074,511,3680,2351,4127,3876,2150,2296,2031,5282,8216,1091
5008,6193,5611,5000,3838,6203,4749,3143,5005,3730,2329,9407,2702,2175,9451,7599
5009,6297,9561,5626,7677,3954,8375,7783,6852,3139,2157,8470,8682,7859,3579,1294
5010,7351,5201,5443,8026,5764,7830,8264,9789,1817,6589,8131,9655,7509,7724,7932
5012,9365,4692,4419,5581,3645,4113,7111,8375,5972,299,9100,2133,9350,3542,3287
5013,3851,2989,4915,5162,3671,1826,7316,7742,6669,6179,4963,3455,6728,8199,9333
5014,7570,5077,6146,6742,9000,5801,6715,8514,9068,8830,5135,8030,5797,3018,6304
5015,6135,5599,1812,5147,1593,6536,9963,9343,5357,4993,6601,2285,2453,5560,1412
5016,9352,6790,9682,6053,4819,6263,8922,6477,6915,8557,5539,8104,7188,8358,1616
5017,7863,3075,4433,6743,3984,4281,5248,5892,8599,1257,3445,8004,1818,4223,5912
5018,7547,4051,7849,8648,6117,9812,8281,6028,7839,9820,6702,3779,9406,5133,6955
5019,6186,9017,2766,8737,2451,9290,5202,9832,8504,8117,828,2760,3187,2129,592
5020,1369,6514,2985,6427,3376,8652,3439,1632,4094,7083,8213,8478,7720,6724,2068
5022,7793,2394,1803,8617,1467,1924,4683,1368,2718,481,1343,518,864,192,3210
5023,9557,8974,2708,9907,7853,7891,9518,7060,1072,9273,8217,4721,4549,2704,2282
5024,8692,6808,2747,9049,6675,2145,9018,468,6128,1307,7258,3415,8771,9962,5210
5026,7099,8101,8861,8624,6172,7707,7017,8894,6520,6647,8596,7825,6376,5521,7941
5027,8000,8375,5275,9275,5483,900,8903,8179,4866,2115,7262,8908,9014,6316,3142
5028,6697,4261,2096,2638,3740,6724,3999,2660,3094,6526,6222,2447,1747,728,7534
5029,6122,2812,8054,8203,849,8745,3418,9881,3799,7045,8675,3935,3460,7879,5436
5030,5243,4632,6823,4548,4289,3614,8465,4542,3918,3286,505,6420,3971,4134,4199
5032,9003,5034,6853,3711,1917,4559,4492,1302,3238,4664,182,3718,8370,830,6952
5033,7575,9512,5569,7831,5647,8247,2033,8361,4376,6609,5999,6625,6025,6045,4890
5034,1917,8443,5032,6747,4393,6263,91,3888,6674,3411,259,9003,6853,830,6952
5035,3242,3421,7068,6435,5073,5056,8069,5713,2444,3894,2121,6612,5714,4779,1838
5036,6565,845,4401,4666,4589,3462,7975,9568,5506,8095,7573,5133,6357,3999,4595
5037,6030,8015,9247,5448,2649,3675,4692,2462,9991,8286,4473,5335,5054,2612,2284
5041,6512,9116,3229,7607,7006,7748,9494,7619,3010,8868,5861,8215,9469,6212,5665
5042,5512,5340,5825,7512,7041,7633,8008,5171,6762,6923,7574,7976,7150,7911,832
5044,2430,5499,7267,6488,624,652,631,558,724,527,563,7717,1823,6534,5674
5045,3944,7420,8004,6189,9856,9371,8951,6108,6847,6169,8832,5213,8856,9636,8031
5046,8441,7450,2588,7831,9967,7844,3858,9399,6488,4264,800,4376,5983,1924,5647
5047,2487,2969,7978,8320,7128,9607,7603,3111,6565,845,8375,5591,3325,3820,4931
5048,5383,5372,4234,5194,2684,6408,7361,9940,2278,5565,5497,6652,7558,7406,6800
5049,3974,3414,6484,5877,4933,3834,4070,9433,6369,9481,1128,9868,8531,8667,9577
5050,7590,2803,4595,4259,1660,8691,7363,906,291,5142,6117,7601,825,9169,5104
5051,6567,5396,3323,7630,9231,8220,9156,4864,7313,5336,1320,5269,6372,8538,7656
5052,4062,9407,1158,6333,8945,5924,2203,8199,8631,3971,9628,3533,7701,9352,4908
5054,8223,6120,2520,7639,7701,8095,6856,9111,4638,8015,7844,3156,5636,5037,9812
5055,9699,5100,432,2624,2196,3754,276,3072,2755,4575,503,2646,1019,1223,9447
5056,8585,6514,6373,7083,3922,8069,5713,1875,8213,2696,7894,1632,5683,1635,2892
5057,3024,9790,7998,2873,6968,3027,5198,7946,1283,7917,7623,3049,4426,350,2025
5058,3849,9640,7515,1403,9003,830,6952,1481,9471,4108,31,6216,2500,6050,6031
5059,1180,8661,7711,2964,2263,4715,6893,7590,7480,3888,8773,5288,4554,7686,9698
5061,8399,9866,2827,6975,6533,2789,1100,6276,9764,3533,1732,1085,8939,6399,9852
5062,9358,9805,9795,8780,6533,4406,9186,4754,7890,1594,9171,5818,3189,8763,3115
5065,6028,9885,3460,9635,4209,7818,4533,3355,9914,3050,8745,7017,6595,9140,7684
5066,7585,8871,9088,7019,4208,7340,2495,7677,8652,1760,6297,5883,1968,4844,2068
5067,5960,2308,9234,8592,2191,3731,3654,3203,9255,6390,7127,7986,4485,888,4044
5068,6976,3959,10000,8714,9925,6882,7341,3418,7198,2834,8190,9455,6017,7810,4357
5069,4890,7768,2438,8451,7182,5682,5643,5683,4945,6469,5285,2492,3051,9318,8027
5070,8597,5822,4535,6860,9379,6632,8845,524,4136,6702,2689,2459,7836,8047,7623
5072,1727,1332,1042,7187,1014,599,751,8539,7723,4271,3858,8262,337,5347,4683
5073,2536,4779,5982,503,7327,5676,9751,1019,4585,5055,897,7145,2646,8944,1974
5075,9615,5205,5353,5264,6229,5345,5815,6628,2301,7493,5432,9090,6608,8804,2467
5076,3650,8975,1657,6475,3338,9630,1312,3849,6447,4220,7079,7563,7777,6630,9605
5077,3018,8514,5801,5797,5135,6742,9068,8830,9000,6146,6715,6304,5014,8030,7570
5078,7201,9596,4559,1766,4667,8206,583,319,3891,460,4393,6721,4675,655,6631
5080,5969,8898,7733,7211,9336,6398,7301,3909,2384,8422,5899,6043,3240,2548,6162
5081,3572,3071,9275,8433,6928,3104,9182,9014,8360,4844,870,7738,9973,4140,9778
5083,5481,6377,7809,6903,7048,6338,2863,4696,2497,6238,2751,3965,2574,3198,8133
5084,3590,8508,9061,5527,4359,5999,8815,5188,9902,6295,5346,9344,6032,7669,7907
5086,4129,9280,1815,7918,9827,2186,8659,6480,3604,8970,8424,9057,9506,6340,764
5088,2022,4064,1797,3820,1545,3828,4515,4981,1146,1800,6311,9751,1364,4510,5122
5089,7171,7524,8774,7335,9746,2523,6061,8174,9230,3444,2020,6592,9465,3346,1939
5090,6824,9115,9958,5261,8879,6345,9386,4723,5920,4681,8886,8329,6349,6441,5119
5091,5240,2207,3943,8352,4502,655,7426,8319,4932,8348,8298,4162,9206,5104,6384
5092,5295,4656,3166,5684,5609,2911,3832,3874,3510,3608,3990,6080,2605,2550,2341
5093,4310,4017,2413,5433,9254,5214,3941,2418,7380,6179,8393,9441,6446,9727,6681
5094,1241,4596,8270,6209,7502,9001,5520,3148,4163,6243,6244,9075,5745,9464,4566
5095,9267,4337,4513,5220,1311,6566,7454,6552,9430,4427,8620,5740,2820,2568,9513
5097,5914,8340,6383,6261,3136,1649,9828,8075,2671,3242,4252,6436,9987,4963,1107
5099,3362,2611,2677,2469,3000,2936,1337,3359,1368,1768,2489,2658,2470,2086,894
5100,4575,5055,1223,2196,3072,2646,2624,5940,6509,4462,890,5676,446,4616,789
5101,6064,3844,2565,8220,8232,508,1238,9204,5336,1005,3123,8673,4907,7167,3153
5104,8430,9600,6765,7650,6916,8073,5231,6866,5772,8007,1148,5050,8905,2507,9715
5108,8021,6506,9119,5812,9060,8506,7763,7317,9544,8148,6121,5788,5318,5391,6840
5109,9388,7787,8853,9935,8824,6185,3125,9468,6561,7213,8133,1871,9657,5486,3066
5112,1483,1473,1932,6667,3862,4446,1513,2593,5943,6918,3326,3687,9184,7780,4424
5113,5674,2300,6397,9397,8667,5877,2382,9481,7124,4070,2430,6492,9433,2669,3278
5114,5860,2976,4042,1590,2049,1825,6959,5491,1916,7646,4236,999,4690,549,1823
5115,3010,3752,6087,7607,4667,6295,9902,7006,9494,6078,8215,6684,7681,6501,671
5116,7701,6856,5378,5123,9720,7440,9645,3969,7952,3934,2729,5772,8052,3172,5273
5117,6151,3619,4380,5408,5359,5771,4546,4794,9155,5548,7708,6199,2005,2373,6344
5119,9436,9958,7515,6660,3564,5154,9741,6264,9716,9344,1844,5610,7316,9144,8879
5120,5369,6441,4744,5809,9014,7182,8201,3586,5593,9251,5460,9649,7444,8635,4536
5121,4636,8431,5758,5781,1138,7348,3277,2055,6174,7158,3906,7053,5129,5569,1838
5122,2703,8167,350,4326,8633,4485,1955,3222,8581,9197,3256,6435,1967,4018,5088
5123,4586,6302,9431,7701,6856,4054,7375,6818,9082,8585,5116,7325,9862,3928,9574
5125,3512,1207,3469,6798,1991,1520,729,7008,2084,5429,974,1800,2196,890,789
5126,4272,9320,5581,8168,4202,1334,5386,7449,185,968,6636,5881,1231,8141,7138
5127,7590,5933,8009,7458,414,5771,3730,8277,8917,4502,6151,9827,1661,291,3619
5128,5238,2806,1908,6332,5973,499,7800,5281,4429,4355,7475,2092,5284,4126,7963
5129,5799,7348,8431,4616,2016,2878,4846,3277,5321,5365,5167,8608,6510,8655,7053
5130,7955,4835,3678,5477,9033,5778,3224,5953,5493,5451,7795,7484,7681,7567,2894
5133,6117,4732,1749,3475,3542,6028,5036,9820,6702,6300,1406,5018,4209,4854,3891
5134,4800,7092,6758,7021,3684,4078,4931,6186,9965,1829,5581,9297,2668,3820,4859
5135,5801,8514,6742,9068,5797,8830,6146,5077,3018,9000,6715,6304,7570,8030,5014
5136,5504,4665,5946,4230,4458,6133,2968,6792,5390,1535,4036,9734,6794,8761,8607
5138,7167,3153,8220,8907,5336,6766,9910,3094,6526,9037,5596,8721,8174,6210,6471
5141,4175,4034,7263,6318,7476,7904,1179,6123,5381,633,7012,4242,371,2536,4585
5142,8917,9316,8693,4677,8854,482,5741,9339,5430,4990,7483,3905,7489,5693,3140
5143,2996,4690,1632,6724,728,9210,3376,1290,7858,4947,5601,8033,6395,9169,3303
5144,5655,5876,1972,2859,2666,2730,2673,1643,2242,785,628,288,4523,8635,8984
5145,6891,8154,8103,7886,7893,8460,9653,4891,4941,8495,5293,4215,2224,9195,6340
5146,5315,3338,895,7882,2805,1312,7963,2921,6886,3785,701,5716,3650,2869,9337
5147,5357,6536,4993,9074,9434,9963,7824,5957,6601,1812,5685,2453,2285,6821,7456
5149,8985,2945,1882,4414,1491,2675,567,139,7348,1576,5129,441,4164,8431,2688
5150,2337,5911,9905,8305,8588,7462,6844,6630,9313,7449,7701,467,8112,6856,8071
5151,4791,5490,4687,2472,8872,5598,5883,6776,7112,6183,8575,7583,4230,1397,5855
5152,7717,9100,5798,2990,3232,6024,1823,6311,6429,7878,1896,9182,1493,8410,5658
5154,3969,4859,6196,1715,7997,2592,5119,9716,6475,9222,7836,3412,2579,7742,5468
5155,8789,9431,1637,7762,6543,6092,8308,2436,2105,4053,5639,8608,8055,5836,4836
5157,3787,4938,8871,7585,4252,8731,2566,4639,3284,3698,7050,2087,1762,2603,3740
5158,5748,1966,4619,5411,4065,6761,7704,8860,4308,5522,5431,7631,7968,1930,4121
5159,4916,4132,3577,2759,4514,2099,1321,8321,5497,7807,835,2523,9092,7217,9081
5160,4799,4553,5203,6330,6472,3530,3492,3096,2811,1686,3938,5232,2198,1418,1931
5162,3671,2989,7316,5013,7742,3851,1826,4915,4963,6179,9684,5619,9333,5548,966
5163,8411,8738,5268,8428,2050,2946,1805,6106,9379,2308,2182,2446,4059,8215,3872
5165,6741,4926,4278,9801,5211,7955,7567,2581,5297,6684,3752,7681,7635,3678,4087
5166,5282,7268,6422,2138,7132,3653,2094,5007,3890,9144,1959,1091,2745,3431,7289
5167,6510,3744,8143,4131,4616,8431,7348,2878,8608,5129,3058,5799,768,7053,7067
5168,4914,6581,3393,3500,4257,2654,2808,2416,6744,1880,7578,9133,7464,7030,6380
5171,5825,7911,5512,7150,7512,5042,5340,7976,6762,7041,8008,7633,7574,6763,6923
5173,4507,4574,5586,5181,3672,4494,5331,1199,5366,1637,6169,4554,1451,1895,766
5175,3019,9270,8995,7934,2954,4826,5671,2289,3132,3094,6526,9331,7551,2851,8988
5176,3957,5239,5417,4506,5934,5668,823,6153,2030,6910,3612,5588,7549,4909,2823
5179,2471,6371,8988,7568,1356,4070,4644,3403,1049,2504,8291,8154,9192,6719,6056
5180,8220,5336,3788,8174,3142,6471,3307,7849,6442,7917,2174,4412,8279,969,1514
5181,4494,5586,4507,5331,5173,4574,3672,1199,5366,8097,4019,7110,7314,4179,4554
5182,3028,7172,6179,9254,8618,5214,5093,8849,5876,4310,4385,4141,8635,7848,3440
5187,4972,948,9419,7645,1419,6049,6186,9197,5452,8529,6315,4555,3446,9063,731
5188,5763,5592,7143,3205,6323,1987,6856,8829,3735,7904,4524,1339,5949,5225,6223
5189,8682,9561,7090,7859,7783,2482,9460,7677,3181,3969,6856,5009,9921,7701,8503
5192,3243,1637,2105,4995,3820,6165,4326,9556,7111,4515,974,9085,6725,9601,4441
5194,5383,5048,5372,2684,4234,7361,4114,9940,5565,5497,6652,7406,6800,2278,7308
5195,4528,7047,6914,3804,5558,6539,6807,8093,5304,8987,8068,9026,5795,7123,4387
5198,8295,3511,3734,4606,669,1778,9223,7114,6198,4980,1933,5919,4676,4108,9690
5199,6790,8443,2996,4966,667,3888,8241,8287,8173,8298,2697,4393,7020,7284,9767
5201,5443,5764,5010,1817,8026,8264,7351,8131,6589,7830,7509,9655,9789,7724,7932
5202,6120,8223,2520,6461,5398,8497,3864,6331,2111,5993,2526,8074,9213,1077,8243
5203,6472,6330,5160,4799,4553,3530,1686,3492,5232,3096,2811,3938,2198,1418,1931
5204,5464,4325,5773,7010,3809,7931,7781,4432,502,7813,5976,9741,6152,8078,1451
5205,5205,5075,1166,2495,1043,4766,8218,8982,9213,8074,8243,6411,392,7660,3830
5206,9748,8474,9731,7471,8446,8349,8781,3333,7426,5929,5526,6728,1279,3036,2354
